,statefp,name,state_name,LON,LAT
3197,21,Trimble,Kentucky,-85.33775972,-85.33775972
3198,25,Hampden,Massachusetts,-72.63235561,-72.63235561
3199,36,Jefferson,New York,-75.94653457,-75.94653457
3200,48,Hidalgo,Texas,-98.18299696,-98.18299696
3201,6,Solano,California,-121.9357113,-121.9357113
3202,23,Aroostook,Maine,-68.59841248,-68.59841248
3203,37,Buncombe,North Carolina,-82.53227291,-82.53227291
3204,2,Wrangell,Alaska,-132.0535593,-132.0535593
3205,41,Baker,Oregon,-117.6749883,-117.6749883
3206,12,Hamilton,Florida,-82.94998123,-82.94998123
3207,37,Columbus,North Carolina,-78.65737031,-78.65737031
3208,13,Ware,Georgia,-82.42224148,-82.42224148
3209,17,Monroe,Illinois,-90.17761038,-90.17761038
3210,8,Pitkin,Colorado,-106.9256909,-106.9256909
3211,13,Sumter,Georgia,-84.19792537,-84.19792537
3212,37,Gates,North Carolina,-76.69668373,-76.69668373
3213,48,Gonzales,Texas,-97.49424408,-97.49424408
3214,46,Day,South Dakota,-97.60563815,-97.60563815
3215,21,Daviess,Kentucky,-87.09018085,-87.09018085
3216,13,Hart,Georgia,-82.96567682,-82.96567682
3217,22,St. Mary,Louisiana,-91.44701363,-91.44701363
3218,6,San Luis Obispo,California,-120.4038795,-120.4038795
3219,41,Douglas,Oregon,-123.167291,-123.167291
3220,27,Wright,Minnesota,-93.96156307,-93.96156307
